cdek_id;city_name;region_name
13204;Чесноковка;Башкортостан
31263;Чик-Елга;Башкортостан
675;Чишмы;Башкортостан
31108;Чуваш-Кубово;Башкортостан
31325;Шавьяды;Башкортостан
13247;Шакша;Башкортостан
15238;Шамонино;Башкортостан
659;Шаран;Башкортостан
24135;Шафраново;Башкортостан
31896;Шмидтово;Башкортостан
2424;Юмагузино;Башкортостан
2425;Юматово;Башкортостан
33452;Явгильдино;Башкортостан
642;Языково;Башкортостан
2345;Янаул;Башкортостан
14528;Янгантау;Башкортостан
29683;"71 км казарма";"Белгородская область"
29684;Абалмасов;"Белгородская область"
29685;Авдеевка;"Белгородская область"
29686;Авиловка;"Белгородская область"
29687;Агошевка;"Белгородская область"
29688;Айдар;"Белгородская область"
29689;Акулиновка;"Белгородская область"
29690;Алейниково;"Белгородская область"
29691;Александровка;"Белгородская область"
29692;Александровка;"Белгородская область"
29693;Александровка;"Белгородская область"
29694;Александровка;"Белгородская область"
29695;Александровка;"Белгородская область"
